hero_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
21,0.444384449,0.42264574,0.406392694,0.456790123,0.524912281,0.538327526,0.483645879,0.473871131,0.502779984,0.450757576,0.460813492,0.427170868,0.443548387,0.475458309,0.479310345,0.442834138,0.419047619,0.490066225,0.457233369,0.516687268,0.480185922,0.551053485,0.45,0.5,0.396538159,0.427881297,0.503793627,0.540713632,0.458333333,0.471247199,0.537414966,0.539017341,0.467479675,0.400662252,0.381930185,0.535096643,0.556164384,0.435406699,0.406906907,0.559160305,0.440261866,0.546717172,0.491150442,0.427899687,0.423728814,0.454417952,0.506930693,0.498795181,0.434083601,0.50090854,0.446745562,0.4,0.392857143,0.418367347,0.485804416,0.461928934,0.555868545,0.357541899,0.519861831,0.493506494,0.361809045,0.503193754,0.476525822,0.469785575,0.464285714,0.455284553,0.555555556,0.487565938,0.485657105,0.581595092,0.529151292,0.478224456,0.484280936,0.454783748,0.500737463,0.384976526,0.520408163,0.466666667,0.384879725,0.4,0.466200466,0.442748092,0.515942029,0.498203593,0.563734291,0.429250892,0.53930131,0.444676409,0.470930233,0.48951049,0.370748299,0.481481481,0.451593137,0.488549618,0.477848101,0.513793103,0.455,0.484304933,0.448584203,0.490976645,0.437275986,0.553383459,0.559440559,0.466871166,0.420353982,0.44950849,0.510721248,0.5,0.526119403,0.483122363,0.407407407,0.490516678,0.5
22,0.536764706,0.502538071,0.585106383,0.471910112,0.597633136,0.484210526,0.567010309,0.604887984,0.607913669,0.4,0.565982405,0.547297297,0.483870968,0.532307692,0.5,0.53968254,0.546875,0.4875,0.53968254,0.434782609,0.551053485,0.554925894,0.505747126,0.5,0.447488584,0.541516245,0.528571429,0.579310345,0.607843137,0.579124579,0.571428571,0.591304348,0.541284404,0.529411765,0.437869822,0.612334802,0.746666667,0.581395349,0.489361702,0.585365854,0.510638298,0.647761194,0.484848485,0.532951289,0.584615385,0.605263158,0.588709677,0.509803922,0.625,0.551612903,0.510869565,0.531914894,0.465909091,0.537037037,0.598540146,0.552380952,0.682291667,0.384615385,0.41221374,0.626984127,0.465517241,0.56223176,0.523364486,0.576470588,0.5,0.8,0.655405405,0.559139785,0.572327044,0.662983425,0.610223642,0.512820513,0.534124629,0.519855596,0.536697248,0.535714286,0.585365854,0.538461538,0.530612245,0.411764706,0.569230769,0.514285714,0.529411765,0.572254335,0.569672131,0.498098859,0.589285714,0.509433962,0.605263158,0.582417582,0.531914894,0.387096774,0.538681948,0.538461538,0.492957746,0.631578947,0.463157895,0.546875,0.523809524,0.526455026,0.495145631,0.716666667,0.59375,0.573849879,0.53125,0.49339207,0.515789474,0.5,0.607142857,0.56122449,0.615384615,0.6,0.5
23,0.442211055,0.445945946,0.466666667,0.383333333,0.478947368,0.5625,0.439655172,0.591133005,0.517045455,0.315789474,0.463576159,0.409090909,0.395833333,0.417391304,0.352941176,0.442622951,0.369565217,0.433333333,0.365591398,0.43373494,0.45,0.505747126,0.456692913,0.5,0.405405405,0.437125749,0.5,0.518292683,0.5,0.441860465,0.463917526,0.414893617,0.492957746,0.511627907,0.481927711,0.559701493,0.444444444,0.28,0.399038462,0.444444444,0.373493976,0.569343066,0.425531915,0.353658537,0.5,0.445378151,0.490566038,0.357142857,0.444444444,0.48125,0.486842105,0.448275862,0.4125,0.420289855,0.474226804,0.395833333,0.611650485,0.583333333,0.486111111,0.456521739,0.37037037,0.514925373,0.414285714,0.410714286,0.166666667,0.5,0.542253521,0.395348837,0.455696203,0.564705882,0.488888889,0.457364341,0.494565217,0.41322314,0.551282051,0.333333333,0.529411765,0.333333333,0.510638298,0.421052632,0.411764706,0.487179487,0.465116279,0.540229885,0.495412844,0.385416667,0.446601942,0.537037037,0.4,0.387755102,0.464285714,0.421052632,0.492307692,0.391304348,0.257142857,0.5,0.453488372,0.474576271,0.406976744,0.443037975,0.326923077,0.542857143,0.458333333,0.396039604,0.333333333,0.418803419,0.490196078,0.5,0.45,0.385964912,0.294117647,0.506410256,0.5
24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
25,0.420512821,0.367052023,0.379310345,0.389423077,0.39959432,0.421319797,0.42377261,0.452546296,0.457471264,0.358333333,0.418660287,0.363636364,0.352272727,0.415986949,0.372727273,0.376569038,0.317829457,0.416083916,0.408571429,0.465909091,0.396538159,0.447488584,0.405405405,0.5,0.428363636,0.401805869,0.463541667,0.485458613,0.453947368,0.461883408,0.47810219,0.5,0.467032967,0.408759124,0.348484848,0.462337662,0.495798319,0.402298851,0.360655738,0.454545455,0.359073359,0.517719569,0.341463415,0.436077058,0.329268293,0.447552448,0.427312775,0.487951807,0.423076923,0.455078125,0.398176292,0.366666667,0.301435407,0.357487923,0.438095238,0.440217391,0.529411765,0.21875,0.416,0.5,0.371134021,0.435789474,0.402985075,0.45625,0.382352941,0.333333333,0.504798464,0.428571429,0.479541735,0.464071856,0.489169675,0.357001972,0.438985737,0.434707904,0.438967136,0.339130435,0.430555556,0.34375,0.348484848,0.49382716,0.474418605,0.41322314,0.446153846,0.428104575,0.523227384,0.412121212,0.45229682,0.397790055,0.338028169,0.3671875,0.395833333,0.363636364,0.400900901,0.458563536,0.436090226,0.459259259,0.413265306,0.373831776,0.423529412,0.440506329,0.369047619,0.524793388,0.363636364,0.401162791,0.310810811,0.399176955,0.5,0.5,0.455223881,0.373056995,0.365079365,0.403361345,0.5
26,0.441099476,0.446096654,0.451219512,0.36318408,0.533333333,0.503184713,0.462203024,0.5018226,0.5,0.404255319,0.490055688,0.375886525,0.401709402,0.44856661,0.483870968,0.393333333,0.377358491,0.478764479,0.480211082,0.507575758,0.427881297,0.541516245,0.437125749,0.5,0.401805869,0.467958271,0.536842105,0.536136662,0.519736842,0.536231884,0.507246377,0.527272727,0.403508772,0.422110553,0.442622951,0.53894081,0.48,0.588235294,0.418230563,0.475524476,0.416666667,0.52480916,0.37037037,0.432780847,0.525641026,0.488687783,0.454166667,0.467836257,0.401408451,0.443298969,0.542955326,0.463768116,0.313186813,0.341317365,0.456928839,0.383647799,0.572033898,0.412698413,0.452914798,0.52,0.432989691,0.488888889,0.461988304,0.44047619,0.375,0.379310345,0.57199211,0.461254613,0.472318339,0.51572327,0.497619048,0.438914027,0.495750708,0.479034307,0.507418398,0.561904762,0.541666667,0.451612903,0.459459459,0.405797101,0.412162162,0.441441441,0.413333333,0.456989247,0.581395349,0.424710425,0.496453901,0.409090909,0.439393939,0.371428571,0.451219512,0.523809524,0.461904762,0.48603352,0.452380952,0.513513514,0.395833333,0.380952381,0.43812709,0.489984592,0.433628319,0.505681818,0.488888889,0.422330097,0.366666667,0.448905109,0.528735632,0.5,0.516129032,0.443877551,0.435897436,0.473484848,0.5
27,0.496835443,0.437956204,0.490196078,0.576086957,0.504065041,0.504587156,0.569721116,0.529017857,0.489247312,0.442307692,0.559782609,0.492537313,0.561403509,0.512195122,0.506329114,0.591549296,0.493333333,0.5,0.494117647,0.569230769,0.503793627,0.528571429,0.5,0.5,0.463541667,0.536842105,0.529411765,0.607954545,0.445783133,0.574626866,0.631578947,0.638461538,0.5,0.5,0.5,0.65497076,0.571428571,0.461538462,0.42721519,0.446153846,0.441441441,0.625468165,0.511363636,0.518828452,0.590909091,0.540106952,0.492857143,0.56122449,0.475609756,0.524590164,0.429752066,0.485714286,0.44,0.487179487,0.554545455,0.524390244,0.672897196,0.416666667,0.487179487,0.529411765,0.557692308,0.506097561,0.411764706,0.6,0.533333333,0.6,0.572033898,0.538461538,0.590673575,0.576335878,0.570815451,0.54,0.544378698,0.475369458,0.552631579,0.54,0.62745098,0.4375,0.384615385,0.703703704,0.539473684,0.450980392,0.5,0.522222222,0.547058824,0.512605042,0.534246575,0.5,0.5,0.5,0.541666667,0.451612903,0.503424658,0.555555556,0.532258065,0.684210526,0.577981651,0.537634409,0.543624161,0.579439252,0.508474576,0.603773585,0.576923077,0.430188679,0.433333333,0.530534351,0.655737705,0.5,0.409836066,0.59,0.578947368,0.572580645,0.5
28,0.511515152,0.39453125,0.526315789,0.473913043,0.59563543,0.551912568,0.556818182,0.596473029,0.557522124,0.436090226,0.56891635,0.508833922,0.475177305,0.516083916,0.517241379,0.524193548,0.502222222,0.6,0.549773756,0.578431373,0.540713632,0.579310345,0.518292683,0.5,0.485458613,0.536136662,0.607954545,0.559155182,0.63,0.581606218,0.658940397,0.624615385,0.545454545,0.429657795,0.491749175,0.639412998,0.634146341,0.631578947,0.512107623,0.512635379,0.485148515,0.633802817,0.575342466,0.56454389,0.548672566,0.5951417,0.566153846,0.534759358,0.527272727,0.601005868,0.513089005,0.5625,0.521551724,0.485875706,0.563218391,0.546511628,0.638671875,0.405797101,0.551351351,0.523404255,0.303370787,0.58705036,0.529411765,0.610714286,0.480519481,0.611940299,0.632495164,0.57002457,0.571721311,0.612698413,0.572727273,0.554380665,0.612121212,0.55890411,0.574049803,0.548672566,0.563380282,0.527272727,0.411764706,0.430555556,0.579617834,0.532467532,0.620689655,0.541561713,0.613496933,0.523809524,0.577464789,0.531914894,0.435643564,0.509259259,0.54368932,0.623853211,0.540720961,0.602870813,0.563291139,0.568181818,0.523255814,0.543624161,0.594059406,0.571850394,0.501557632,0.611721612,0.566037736,0.539936102,0.488095238,0.553459119,0.604026846,0.5,0.58677686,0.559782609,0.607142857,0.560085837,0.5
29,0.416666667,0.421875,0.446153846,0.383561644,0.48502994,0.454545455,0.559585492,0.517509728,0.590604027,0.413793103,0.508313539,0.513513514,0.46875,0.520833333,0.465116279,0.508196721,0.393442623,0.604651163,0.417721519,0.540229885,0.458333333,0.607843137,0.5,0.5,0.453947368,0.519736842,0.445783133,0.63,0.491037932,0.436781609,0.602941176,0.475609756,0.466666667,0.35,0.37755102,0.540816327,0.48,0.4,0.46039604,0.557377049,0.4125,0.52173913,0.633333333,0.469879518,0.366666667,0.48630137,0.380952381,0.548387097,0.714285714,0.541899441,0.53125,0.4375,0.431034483,0.394736842,0.567567568,0.604166667,0.617021277,0.333333333,0.434782609,0.666666667,0.307692308,0.470588235,0.493333333,0.528301887,0.3,0.071428571,0.621301775,0.443609023,0.460784314,0.524752475,0.487179487,0.450292398,0.51,0.474708171,0.471698113,0.333333333,0.392857143,0.363636364,0.533333333,0.166666667,0.490566038,0.53125,0.4,0.616438356,0.52173913,0.45,0.508064516,0.472222222,0.541666667,0.575,0.351351351,0.333333333,0.458563536,0.489795918,0.487804878,0.5,0.384615385,0.59375,0.45,0.576,0.507042254,0.477272727,0.5,0.505681818,0.428571429,0.509090909,0.387096774,0.5,0.615384615,0.583333333,0.464285714,0.487341772,0.5
30,0.452692868,0.467532468,0.6125,0.436363636,0.504,0.456790123,0.512524085,0.495856354,0.50877193,0.531914894,0.547909408,0.423357664,0.420634921,0.50262697,0.5,0.420382166,0.433962264,0.565217391,0.512676056,0.509933775,0.471247199,0.579124579,0.441860465,0.5,0.461883408,0.536231884,0.574626866,0.581606218,0.436781609,0.512568306,0.555023923,0.562264151,0.464788732,0.514285714,0.463709677,0.612137203,0.56626506,0.551282051,0.446721311,0.569343066,0.452830189,0.594871795,0.5,0.490909091,0.540983607,0.472941176,0.552447552,0.56043956,0.518248175,0.540856031,0.467647059,0.439393939,0.412698413,0.530726257,0.512820513,0.41011236,0.631111111,0.422222222,0.495798319,0.535714286,0.474747475,0.518181818,0.50310559,0.530973451,0.42,0.375,0.596707819,0.535433071,0.55952381,0.603921569,0.570155902,0.494949495,0.525352113,0.489177489,0.561128527,0.486725664,0.632352941,0.576271186,0.307692308,0.5,0.5,0.504854369,0.481927711,0.568047337,0.601036269,0.477911647,0.493670886,0.523255814,0.355932203,0.508196721,0.397058824,0.355555556,0.531578947,0.591463415,0.508333333,0.531468531,0.428571429,0.464114833,0.510971787,0.540880503,0.446601942,0.557575758,0.490196078,0.487135506,0.340425532,0.503623188,0.541935484,0.5,0.536082474,0.572727273,0.566666667,0.512096774,0.5
31,0.517621145,0.451428571,0.493333333,0.5,0.570588235,0.595238095,0.563186813,0.575289575,0.557291667,0.441176471,0.557457213,0.54787234,0.403225806,0.581481481,0.520547945,0.463157895,0.520408163,0.622641509,0.509259259,0.608,0.537414966,0.571428571,0.463917526,0.5,0.47810219,0.507246377,0.631578947,0.658940397,0.602941176,0.555023923,0.559709464,0.66,0.523255814,0.466666667,0.523809524,0.642857143,0.545454545,0.565217391,0.489270386,0.611111111,0.486187845,0.716748768,0.5,0.512658228,0.484848485,0.609756098,0.549668874,0.590909091,0.518987342,0.565445026,0.5,0.557377049,0.494252874,0.494949495,0.528169014,0.564814815,0.595041322,0.432432432,0.656050955,0.556451613,0.603448276,0.545454545,0.510638298,0.53125,0.441176471,0.5,0.659090909,0.636904762,0.615131579,0.613924051,0.591240876,0.5125,0.588235294,0.604803493,0.592592593,0.596491228,0.558823529,0.5,0.566666667,0.523809524,0.583333333,0.513513514,0.450980392,0.64516129,0.615740741,0.553072626,0.638888889,0.48,0.486486486,0.35,0.468085106,0.4,0.530054645,0.528089888,0.475409836,0.446153846,0.43956044,0.5,0.477707006,0.58968059,0.5,0.640350877,0.6,0.525525526,0.419354839,0.539358601,0.567307692,0.5,0.567164179,0.546391753,0.578947368,0.585152838,0.5
32,0.518248175,0.494117647,0.550724638,0.530612245,0.605678233,0.634408602,0.549575071,0.570532915,0.546218487,0.534883721,0.552805281,0.513043478,0.476923077,0.558823529,0.541666667,0.550458716,0.513513514,0.612612613,0.53271028,0.617449664,0.539017341,0.591304348,0.414893617,0.5,0.5,0.527272727,0.638461538,0.624615385,0.475609756,0.562264151,0.66,0.552790529,0.505747126,0.575221239,0.51875,0.600896861,0.569444444,0.605263158,0.520231214,0.58490566,0.495238095,0.669387755,0.409638554,0.497835498,0.454545455,0.554973822,0.567375887,0.582278481,0.433333333,0.577777778,0.505494505,0.522727273,0.420168067,0.505617978,0.648275862,0.466666667,0.641025641,0.428571429,0.5,0.566666667,0.297297297,0.45,0.432432432,0.653846154,0.567567568,0.545454545,0.569767442,0.561643836,0.637755102,0.596153846,0.620817844,0.568627451,0.617210682,0.524774775,0.562753036,0.584615385,0.5625,0.567567568,0.431034483,0.404761905,0.609195402,0.590163934,0.576923077,0.5875,0.658536585,0.473880597,0.55862069,0.486486486,0.518518519,0.540540541,0.450980392,0.677419355,0.476190476,0.662650602,0.518518519,0.611111111,0.53125,0.47311828,0.54,0.479452055,0.441860465,0.601769912,0.481481481,0.51497006,0.518518519,0.560165975,0.558139535,0.5,0.542372881,0.65060241,0.636363636,0.604255319,0.5
33,0.464,0.542372881,0.45,0.418181818,0.542253521,0.529411765,0.445945946,0.529644269,0.569105691,0.5,0.497816594,0.410958904,0.396551724,0.476744186,0.456140351,0.5,0.305084746,0.471698113,0.46031746,0.569230769,0.467479675,0.541284404,0.492957746,0.5,0.467032967,0.403508772,0.5,0.545454545,0.466666667,0.464788732,0.523255814,0.505747126,0.490880869,0.47826087,0.2625,0.666666667,0.566666667,0.527777778,0.477911647,0.348837209,0.328767123,0.5,0.568181818,0.478494624,0.4,0.49122807,0.594202899,0.551020408,0.416666667,0.513888889,0.571428571,0.576923077,0.533333333,0.424242424,0.482758621,0.368421053,0.662162162,0.571428571,0.630136986,0.666666667,0.45,0.448275862,0.517241379,0.522727273,0.681818182,0.55483871,0.520833333,0.627272727,0.527027027,0.524590164,0.458333333,0.525641026,0.46179402,0.535031847,0.489361702,0.384615385,0.705882353,0.545454545,0.454545455,0.452830189,0.394736842,0.575757576,0.428571429,0.51,0.4453125,0.481481481,0.425531915,0.466666667,0.36,0.416666667,0.529411765,0.506976744,0.543859649,0.571428571,0.530612245,0.297520661,0.485714286,0.512820513,0.483695652,0.463414634,0.559322034,0.727272727,0.425531915,0.538461538,0.463054187,0.377358491,0.5,0.567567568,0.534246575,0.411764706,0.486238532,0.5,0.5
34,0.41015625,0.401639344,0.4,0.38961039,0.423280423,0.474576271,0.494163424,0.52962963,0.551020408,0.411764706,0.484536082,0.367816092,0.304347826,0.435897436,0.413793103,0.458333333,0.3125,0.5,0.377777778,0.505494505,0.400662252,0.529411765,0.511627907,0.5,0.408759124,0.422110553,0.5,0.429657795,0.35,0.514285714,0.466666667,0.575221239,0.47826087,0.447126437,0.333333333,0.541666667,0.441176471,0.433333333,0.336633663,0.352941176,0.30952381,0.505319149,0.380952381,0.486187845,0.418604651,0.476190476,0.357142857,0.352941176,0.391304348,0.458100559,0.463917526,0.5,0.264367816,0.481012658,0.458333333,0.4,0.492753623,0.416666667,0.325301205,0.472222222,0.285714286,0.420792079,0.529411765,0.444444444,0.347826087,0.3,0.491712707,0.421428571,0.48,0.50877193,0.461538462,0.426470588,0.480519481,0.396694215,0.472727273,0.5,0.428571429,0.625,0.322580645,0.347826087,0.344827586,0.25,0.470588235,0.418803419,0.525179856,0.417112299,0.5703125,0.56,0.421052632,0.416666667,0.424242424,0.315789474,0.457142857,0.594594595,0.325581395,0.425531915,0.418181818,0.458333333,0.47,0.469298246,0.276923077,0.511363636,0.333333333,0.407843137,0.487804878,0.381443299,0.475409836,0.5,0.421052632,0.464788732,0.5625,0.496815287,0.5
35,0.321266968,0.36123348,0.372881356,0.377952756,0.45,0.511111111,0.455205811,0.466403162,0.451923077,0.35,0.439306358,0.428571429,0.419354839,0.440318302,0.371428571,0.408,0.294117647,0.411290323,0.463414634,0.513513514,0.381930185,0.437869822,0.481927711,0.5,0.348484848,0.442622951,0.5,0.491749175,0.37755102,0.463709677,0.523809524,0.51875,0.2625,0.333333333,0.440620074,0.517241379,0.511363636,0.40625,0.340611354,0.504424779,0.391608392,0.5375,0.515151515,0.440816327,0.393442623,0.430769231,0.465909091,0.44,0.441176471,0.473469388,0.463414634,0.378378378,0.353535354,0.398305085,0.420168067,0.359375,0.565022422,0.358974359,0.372093023,0.445454545,0.344827586,0.414746544,0.449275362,0.462365591,0.487179487,0.4,0.523178808,0.42364532,0.502202643,0.587096774,0.476363636,0.438356164,0.428571429,0.404388715,0.461538462,0.405405405,0.27027027,0.423076923,0.43902439,0.333333333,0.524390244,0.396226415,0.457831325,0.479166667,0.515306122,0.400990099,0.515384615,0.4375,0.363636364,0.404761905,0.435897436,0.4,0.455026455,0.369863014,0.483870968,0.493150685,0.365591398,0.291262136,0.456521739,0.470588235,0.372093023,0.6015625,0.5,0.390957447,0.431372549,0.405940594,0.5,0.5,0.537037037,0.552941176,0.441176471,0.381909548,0.5
36,0.521575985,0.46031746,0.5,0.47,0.568115942,0.619047619,0.599597586,0.561243144,0.59939759,0.505747126,0.583333333,0.550239234,0.441176471,0.577067669,0.585858586,0.55704698,0.492537313,0.56937799,0.491039427,0.664739884,0.535096643,0.612334802,0.559701493,0.5,0.462337662,0.53894081,0.65497076,0.639412998,0.540816327,0.612137203,0.642857143,0.600896861,0.666666667,0.541666667,0.517241379,0.563547954,0.625,0.587301587,0.522321429,0.559701493,0.536082474,0.620224719,0.488636364,0.558685446,0.625,0.575384615,0.553299492,0.65,0.560344828,0.601941748,0.464516129,0.527272727,0.496855346,0.478787879,0.518248175,0.471153846,0.663967611,0.578947368,0.54245283,0.564102564,0.413333333,0.537162162,0.539823009,0.571428571,0.538461538,0.62962963,0.670299728,0.573883162,0.56056338,0.577464789,0.642228739,0.586826347,0.547309833,0.590990991,0.596551724,0.534246575,0.609756098,0.547619048,0.509090909,0.46,0.583333333,0.506493506,0.494382022,0.544502618,0.635135135,0.543026706,0.537634409,0.674796748,0.523809524,0.617021277,0.518518519,0.522727273,0.53271028,0.605839416,0.6,0.612903226,0.467741935,0.496,0.528888889,0.573951435,0.4,0.650537634,0.617021277,0.516528926,0.471698113,0.541025641,0.546218487,0.5,0.535211268,0.567164179,0.363636364,0.595469256,0.5
37,0.47133758,0.460674157,0.428571429,0.528571429,0.56,0.571428571,0.545454545,0.593406593,0.611111111,0.413793103,0.555984556,0.5,0.35,0.561151079,0.564102564,0.529411765,0.568181818,0.552631579,0.551282051,0.666666667,0.556164384,0.746666667,0.444444444,0.5,0.495798319,0.48,0.571428571,0.634146341,0.48,0.56626506,0.545454545,0.569444444,0.566666667,0.441176471,0.511363636,0.625,0.536363636,0.576923077,0.421052632,0.59375,0.446428571,0.608695652,0.36,0.469798658,0.666666667,0.441176471,0.517647059,0.657142857,0.58974359,0.567901235,0.5,0.285714286,0.4,0.5,0.544117647,0.558139535,0.509803922,0.363636364,0.6625,0.644067797,0.35,0.463917526,0.488372093,0.458333333,0.357142857,0.62962963,0.548387097,0.615384615,0.666666667,0.592,0.517241379,0.522988506,0.534482759,0.540540541,0.52173913,0.666666667,0.636363636,0.333333333,0.388888889,0.529411765,0.392857143,0.608695652,0.568181818,0.56122449,0.458333333,0.590909091,0.555555556,0.357142857,0.523809524,0.533333333,0.454545455,0.506849315,0.54,0.515151515,0.52173913,0.396226415,0.5,0.513513514,0.590604027,0.523809524,0.6,0.636363636,0.52173913,0.277777778,0.507246377,0.441176471,0.5,0.448275862,0.564102564,0.416666667,0.453125,0.5,0.5
38,0.55,0.482758621,0.432432432,0.363636364,0.552631579,0.575757576,0.572916667,0.54954955,0.563380282,0.4,0.563218391,0.540540541,0.409090909,0.454545455,0.52,0.5,0.391304348,0.529411765,0.596491228,0.571428571,0.435406699,0.581395349,0.28,0.5,0.402298851,0.588235294,0.461538462,0.631578947,0.4,0.551282051,0.565217391,0.605263158,0.527777778,0.433333333,0.40625,0.587301587,0.576923077,0.522222222,0.570093458,0.633333333,0.433333333,0.543478261,0.416666667,0.506329114,0.434782609,0.492753623,0.481481481,0.5,0.576923077,0.539215686,0.473684211,0.5,0.435897436,0.551724138,0.538461538,0.347826087,0.729166667,0.230769231,0.527777778,0.5,0.555555556,0.48,0.514285714,0.564102564,0.4,0.5,0.615384615,0.533333333,0.4,0.727272727,0.515625,0.639534884,0.666666667,0.492424242,0.506329114,0.375,0.45,0.583333333,0.5,0.5,0.366666667,0.555555556,0.470588235,0.5,0.585365854,0.469387755,0.481481481,0.416666667,0.636363636,0.571428571,0.611111111,0.692307692,0.445544554,0.5,0.428571429,0.692307692,0.375,0.347826087,0.457142857,0.539215686,0.488888889,0.62962963,0.4,0.535211268,0.615384615,0.480519481,0.541666667,0.5,0.52,0.611111111,0.533333333,0.549019608,0.5
39,0.427704752,0.344497608,0.450413223,0.389671362,0.445652174,0.485576923,0.462601626,0.454713494,0.447409733,0.362068966,0.428125,0.389204545,0.426229508,0.477372263,0.471014493,0.420875421,0.348484848,0.449541284,0.395522388,0.46875,0.406906907,0.489361702,0.399038462,0.5,0.360655738,0.418230563,0.42721519,0.512107623,0.46039604,0.446721311,0.489270386,0.520231214,0.477911647,0.336633663,0.340611354,0.522321429,0.421052632,0.570093458,0.447679365,0.48,0.37458194,0.504242424,0.446153846,0.442040185,0.372881356,0.430188679,0.417391304,0.448780488,0.46969697,0.468368479,0.410714286,0.273809524,0.355345912,0.385542169,0.483253589,0.466321244,0.567849687,0.390243902,0.469648562,0.446043165,0.37593985,0.509186352,0.399014778,0.447552448,0.344827586,0.442857143,0.557446809,0.456066946,0.493765586,0.514925373,0.491945477,0.451008646,0.430745814,0.434697856,0.441426146,0.342105263,0.484210526,0.430769231,0.35915493,0.4625,0.367713004,0.435897436,0.564705882,0.418502203,0.541666667,0.408187135,0.490981964,0.426778243,0.393939394,0.437837838,0.37654321,0.435185185,0.454439252,0.452513966,0.4453125,0.398876404,0.363309353,0.411320755,0.393258427,0.450047574,0.386178862,0.51552795,0.563380282,0.39382716,0.333333333,0.405504587,0.488599349,0.5,0.527027027,0.46124031,0.282051282,0.423286181,0.5
40,0.550387597,0.443548387,0.444444444,0.52173913,0.620155039,0.657142857,0.517094017,0.553691275,0.570422535,0.473684211,0.520642202,0.571428571,0.431372549,0.550660793,0.517241379,0.472222222,0.342857143,0.508928571,0.475524476,0.583333333,0.559160305,0.585365854,0.444444444,0.5,0.454545455,0.475524476,0.446153846,0.512635379,0.557377049,0.569343066,0.611111111,0.58490566,0.348837209,0.352941176,0.504424779,0.559701493,0.59375,0.633333333,0.48,0.525738957,0.367924528,0.625592417,0.555555556,0.453744493,0.594594595,0.5,0.558823529,0.573770492,0.476923077,0.577181208,0.538461538,0.535714286,0.454545455,0.5,0.494623656,0.641509434,0.631067961,0.545454545,0.395604396,0.476923077,0.333333333,0.485294118,0.491803279,0.540983607,0.380952381,0.388888889,0.562189055,0.506944444,0.567164179,0.642276423,0.580110497,0.487562189,0.492481203,0.455414013,0.554878049,0.536585366,0.34375,0.642857143,0.375,0.473684211,0.529411765,0.558139535,0.564102564,0.527472527,0.632286996,0.460431655,0.661764706,0.58490566,0.346153846,0.463414634,0.526315789,0.461538462,0.55785124,0.603773585,0.527777778,0.466666667,0.393258427,0.479452055,0.520833333,0.524886878,0.484375,0.686046512,0.636363636,0.495689655,0.5,0.52972973,0.580645161,0.5,0.473684211,0.616438356,0.5625,0.567164179,0.5
41,0.385542169,0.439716312,0.439393939,0.378378378,0.453441296,0.347826087,0.434482759,0.357723577,0.482905983,0.411764706,0.489461358,0.295454545,0.37704918,0.459940653,0.392156863,0.484536082,0.407894737,0.444444444,0.347368421,0.431034483,0.440261866,0.510638298,0.373493976,0.5,0.359073359,0.416666667,0.441441441,0.485148515,0.4125,0.452830189,0.486187845,0.495238095,0.328767123,0.30952381,0.391608392,0.536082474,0.446428571,0.433333333,0.37458194,0.367924528,0.443748041,0.490384615,0.52173913,0.397435897,0.512195122,0.455223881,0.462809917,0.470588235,0.46,0.532407407,0.443548387,0.348837209,0.357142857,0.4,0.490740741,0.468085106,0.516556291,0.315789474,0.492063492,0.474358974,0.393939394,0.434285714,0.333333333,0.516666667,0.517241379,0.538461538,0.465116279,0.448275862,0.488888889,0.5,0.445783133,0.476635514,0.517241379,0.475177305,0.526315789,0.428571429,0.384615385,0.533333333,0.411764706,0.304347826,0.447368421,0.307692308,0.510204082,0.465116279,0.509933775,0.355450237,0.428571429,0.390243902,0.321428571,0.44,0.324324324,0.392857143,0.431818182,0.527777778,0.344827586,0.456521739,0.397590361,0.4375,0.465517241,0.407079646,0.34351145,0.458333333,0.411764706,0.483568075,0.333333333,0.347107438,0.491803279,0.5,0.3,0.573913043,0.346153846,0.422680412,0.5
