hero_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
11,0.436602871,0.465116279,0.587628866,0.604316547,0.470588235,0.487119438,0.585987261,0.525280899,0.463790447,0.569395018,0.538339921,0.515463918,0.588841202,0.446808511,0.569852941,0.591836735,0.480096502,0.532359081,0.522727273,0.550087873,0.54680439,0.545023697,0.602836879,0.5,0.518957346,0.530888031,0.561820652,0.54822335,0.501457726,0.489320388,0.509852217,0.482758621,0.559681698,0.521172638,0.496042216,0.464176829,0.536534447,0.463917526,0.488069414,0.57079646,0.568914956,0.530744337,0.521524347,0.465189873,0.609756098,0.551252847,0.488970588,0.4912,0.600896861,0.523993808,0.555366269,0.569444444,0.473972603,0.511882998,0.498705334,0.501897019,0.524774775,0.567110036,0.570552147,0.515752033,0.503586801,0.491719745,0.507692308,0.500662252,0.591772152,0.57719715,0.566787004,0.490566038,0.441535777,0.496911462,0.544247788,0.497716895,0.528776978,0.512658228,0.576196474,0.523555124,0.410081744,0.458614865,0.558823529,0.538860104,0.535786859,0.614141414,0.486443381,0.500974659,0.568914956,0.49533503,0.522277228,0.510416667,0.48,0.661111111,0.5,0.514285714,0.475247525,0.455238095,0.523809524,0.468571429,0.533015657,0.514213519,0.422038981,0.620879121,0.590038314,0.512860483,0.547839506,0.548780488,0.468536252,0.430846605,0.5,0.488203267,0.507054297,0.547208822,0.458376156,0.526666667,0.5
12,0.346666667,0.388888889,0.520833333,0.611111111,0.433333333,0.523255814,0.54368932,0.466666667,0.410926366,0.519230769,0.474103586,0.39516129,0.510638298,0.428571429,0.5,0.423076923,0.308641975,0.47972973,0.472222222,0.443609023,0.475728155,0.541666667,0.614035088,0.5,0.466666667,0.422680412,0.468992248,0.515789474,0.445945946,0.46875,0.427419355,0.379421222,0.510869565,0.339285714,0.379746835,0.388663968,0.445054945,0.677419355,0.404494382,0.5,0.4,0.369565217,0.48015873,0.446153846,0.522727273,0.440860215,0.358974359,0.435344828,0.507042254,0.446153846,0.491017964,0.517857143,0.455223881,0.597222222,0.424623116,0.458563536,0.456521739,0.448680352,0.478873239,0.411764706,0.386904762,0.391566265,0.467625899,0.428571429,0.451327434,0.481481481,0.518518519,0.487804878,0.45045045,0.411347518,0.48,0.462962963,0.534883721,0.5,0.546099291,0.369509044,0.40625,0.473170732,0.467741935,0.432098765,0.479138627,0.365853659,0.392857143,0.47,0.36,0.481981982,0.511627907,0.34,0.549019608,0.793103448,0.430147059,0.404761905,0.42,0.410526316,0.423423423,0.402597403,0.397196262,0.432352941,0.462929476,0.493243243,0.58,0.472803347,0.503311258,0.6,0.513157895,0.393203883,0.5,0.410526316,0.471744472,0.442307692,0.452830189,0.393939394,0.5
13,0.442857143,0.319587629,0.642857143,0.571428571,0.571428571,0.62,0.563636364,0.530612245,0.345549738,0.523809524,0.384,0.408450704,0.49122807,0.368421053,0.385964912,0.285714286,0.313953488,0.473282443,0.421052632,0.423728814,0.446236559,0.454545455,0.5,0.5,0.387755102,0.375,0.503496503,0.409090909,0.23943662,0.326086957,0.372093023,0.361111111,0.471698113,0.37037037,0.361111111,0.375,0.489583333,0.5,0.453125,0.525423729,0.347826087,0.407407407,0.365853659,0.512820513,0.666666667,0.436363636,0.434782609,0.447761194,0.555555556,0.385964912,0.493506494,0.394736842,0.405797101,0.384615385,0.371428571,0.427884615,0.545454545,0.440944882,0.404761905,0.348484848,0.424657534,0.421686747,0.420289855,0.412698413,0.402985075,0.436363636,0.481481481,0.411764706,0.372881356,0.359756098,0.366666667,0.461538462,0.333333333,0.4,0.529801325,0.352941176,0.328947368,0.462809917,0.387096774,0.448275862,0.434052758,0.5,0.354166667,0.472727273,0.384615385,0.427586207,0.409090909,0.235294118,0.4,0.470588235,0.397163121,0.511111111,0.451612903,0.306122449,0.505154639,0.431818182,0.423728814,0.43452381,0.333333333,0.569620253,0.625,0.384615385,0.55,0.727272727,0.412371134,0.344262295,0.5,0.384615385,0.449074074,0.464968153,0.297029703,0.652173913,0.5
14,0.444987775,0.371057514,0.530612245,0.607669617,0.56043956,0.578723404,0.536912752,0.436123348,0.417604913,0.503225806,0.53125,0.448924731,0.551980198,0.463157895,0.567647059,0.572368421,0.485232068,0.50062422,0.436893204,0.488950276,0.538363171,0.544,0.56547619,0.5,0.5221843,0.540453074,0.55981417,0.521072797,0.476958525,0.496815287,0.485596708,0.391862955,0.528239203,0.466321244,0.49609375,0.478991597,0.485875706,0.489130435,0.466666667,0.574074074,0.466063348,0.502824859,0.467614534,0.44278607,0.463855422,0.487179487,0.484,0.439335888,0.526315789,0.478605388,0.573304158,0.543071161,0.44972067,0.50656168,0.482474227,0.483258929,0.553719008,0.571996028,0.5,0.512943432,0.478371501,0.4,0.503496503,0.479104478,0.574534161,0.512578616,0.580882353,0.454545455,0.413461538,0.446601942,0.487341772,0.467889908,0.397058824,0.585858586,0.542963885,0.492911668,0.405529954,0.480463097,0.510989011,0.511013216,0.490547264,0.576219512,0.512626263,0.494464945,0.495238095,0.489164087,0.526548673,0.434482759,0.606666667,0.642105263,0.485786481,0.473076923,0.461904762,0.47826087,0.51147541,0.424382716,0.513927577,0.5,0.363013699,0.572383073,0.548672566,0.471153846,0.477751756,0.473684211,0.496441281,0.391585761,0.5,0.479768786,0.517301038,0.519823789,0.43902439,0.637362637,0.5
15,0.397959184,0.428571429,0.588235294,0.561403509,0.368421053,0.470588235,0.571428571,0.540540541,0.438297872,0.530612245,0.576687117,0.405063291,0.558282209,0.291666667,0.6,0.595744681,0.405405405,0.44295302,0.6,0.483870968,0.477707006,0.423076923,0.652173913,0.5,0.490909091,0.568965517,0.519230769,0.448275862,0.4,0.490196078,0.523809524,0.420454545,0.486842105,0.52,0.425531915,0.406896552,0.571428571,0.458333333,0.479452055,0.523809524,0.5,0.531914894,0.422619048,0.348837209,0.615384615,0.466666667,0.557692308,0.389312977,0.628571429,0.425806452,0.55952381,0.514705882,0.488095238,0.529411765,0.471794872,0.455445545,0.641509434,0.512953368,0.457142857,0.398148148,0.431818182,0.316326531,0.452054795,0.549019608,0.5,0.479166667,0.628571429,0.6,0.444444444,0.469135802,0.407407407,0.5625,0.608695652,0.6,0.54787234,0.411255411,0.408333333,0.534482759,0.465116279,0.596153846,0.490338164,0.46969697,0.469879518,0.421052632,0.520833333,0.410071942,0.46,0.222222222,0.416666667,0.769230769,0.431085044,0.428571429,0.636363636,0.380952381,0.461538462,0.43030303,0.44516129,0.533936652,0.413793103,0.488636364,0.571428571,0.5,0.564705882,0.545454545,0.491525424,0.323308271,0.5,0.422680412,0.504237288,0.542553191,0.401869159,0.5,0.5
16,0.4125,0.432835821,0.625,0.591304348,0.344827586,0.5,0.585858586,0.617647059,0.388888889,0.454545455,0.517699115,0.408,0.539748954,0.342857143,0.577319588,0.408163265,0.42,0.512820513,0.548387097,0.485148515,0.512367491,0.6,0.625,0.5,0.542168675,0.5,0.466431095,0.569892473,0.429752066,0.505494505,0.44,0.427710843,0.510638298,0.52173913,0.45,0.518367347,0.456043956,0.428571429,0.5,0.568181818,0.431034483,0.522727273,0.492890995,0.547169811,0.568627451,0.408450704,0.426966292,0.461206897,0.630136986,0.463963964,0.583892617,0.635416667,0.496124031,0.416,0.431610942,0.496774194,0.510869565,0.50621118,0.529411765,0.432642487,0.40625,0.459627329,0.417391304,0.44017094,0.55,0.456790123,0.577777778,0.518518519,0.50617284,0.452755906,0.548387097,0.405405405,0.507692308,0.7,0.527559055,0.440251572,0.376,0.482905983,0.549019608,0.435897436,0.519025875,0.514563107,0.350877193,0.489795918,0.535211268,0.389513109,0.535211268,0.425531915,0.4,0.538461538,0.469111969,0.454545455,0.428571429,0.353535354,0.361702128,0.417721519,0.4743083,0.459546926,0.374429224,0.535483871,0.596491228,0.491452991,0.52,0.444444444,0.462365591,0.342342342,0.5,0.39047619,0.467213115,0.453333333,0.419689119,0.5,0.5
17,0.376344086,0.345588235,0.333333333,0.457943925,0.571428571,0.528735632,0.3875,0.381818182,0.309236948,0.433333333,0.423076923,0.410526316,0.478787879,0.285714286,0.492957746,0.444444444,0.4,0.423728814,0.580645161,0.352941176,0.429347826,0.3,0.444444444,0.5,0.32,0.369863014,0.423913043,0.535714286,0.326732673,0.430555556,0.344262295,0.296610169,0.453125,0.32,0.465116279,0.390243902,0.484126984,0.421052632,0.380952381,0.489795918,0.371428571,0.469387755,0.4,0.489361702,0.612903226,0.449275362,0.462686567,0.395209581,0.5,0.482269504,0.478632479,0.425531915,0.304761905,0.457446809,0.434599156,0.387234043,0.413793103,0.422222222,0.422222222,0.441281139,0.377777778,0.406015038,0.475728155,0.326530612,0.506666667,0.540983607,0.473684211,0.523809524,0.315789474,0.336787565,0.342105263,0.357142857,0.53125,0.380952381,0.434554974,0.395454545,0.319148936,0.509433962,0.418604651,0.474576271,0.416506718,0.506849315,0.326732673,0.342857143,0.490196078,0.359504132,0.594202899,0.459459459,0.435897436,0.541666667,0.399103139,0.434210526,0.444444444,0.5,0.442748092,0.335526316,0.533678756,0.473684211,0.289156627,0.5,0.34375,0.442424242,0.439252336,0.615384615,0.412587413,0.372670807,0.5,0.475609756,0.426666667,0.355648536,0.380952381,0.545454545,0.5
18,0.392857143,0.436893204,0.65625,0.560747664,0.555555556,0.557692308,0.585106383,0.569343066,0.453608247,0.557142857,0.555555556,0.495798319,0.528957529,0.5,0.589473684,0.583333333,0.364238411,0.451737452,0.551724138,0.549618321,0.576923077,0.307692308,0.615384615,0.5,0.553398058,0.60952381,0.553571429,0.568421053,0.379518072,0.534653465,0.420454545,0.353846154,0.566371681,0.442857143,0.602941176,0.456928839,0.492307692,0.5,0.516129032,0.594594595,0.577319588,0.542857143,0.451505017,0.584615385,0.661538462,0.530864198,0.513157895,0.388888889,0.524390244,0.483018868,0.482517483,0.552631579,0.52027027,0.584,0.497222222,0.515942029,0.474358974,0.604575163,0.483333333,0.49382716,0.470238095,0.476190476,0.507142857,0.487179487,0.582524272,0.571428571,0.617021277,0.488888889,0.396396396,0.480645161,0.529411765,0.471698113,0.550561798,0.592592593,0.625954198,0.484375,0.439490446,0.481675393,0.603174603,0.460526316,0.504297994,0.623655914,0.544378698,0.518518519,0.507042254,0.552631579,0.548387097,0.545454545,0.465116279,0.621621622,0.511796733,0.515463918,0.45,0.414634146,0.555023923,0.458333333,0.532110092,0.520231214,0.402930403,0.616766467,0.590909091,0.506896552,0.557142857,0.444444444,0.473684211,0.433460076,0.5,0.5,0.525065963,0.587692308,0.463541667,0.581395349,0.5
19,0.401515152,0.38869258,0.566666667,0.597087379,0.5,0.607142857,0.579881657,0.556451613,0.428104575,0.640625,0.491442543,0.438095238,0.556756757,0.555555556,0.554945055,0.581818182,0.402489627,0.571428571,0.534482759,0.418181818,0.530864198,0.513157895,0.510416667,0.5,0.448648649,0.543956044,0.532374101,0.557971014,0.452488688,0.460606061,0.374045802,0.3878327,0.474576271,0.52,0.449152542,0.413043478,0.5,0.480769231,0.377952756,0.528301887,0.428571429,0.544444444,0.487297921,0.40952381,0.538461538,0.451612903,0.48447205,0.442105263,0.515873016,0.447592068,0.55465587,0.493975904,0.4375,0.480582524,0.458053691,0.461977186,0.467532468,0.557086614,0.429752066,0.49471831,0.409482759,0.418250951,0.476415094,0.466830467,0.484210526,0.520661157,0.589473684,0.45,0.509090909,0.421911422,0.619047619,0.533333333,0.5625,0.576923077,0.585746102,0.429942418,0.387234043,0.440677966,0.444444444,0.441860465,0.488831615,0.522058824,0.487922705,0.537142857,0.418803419,0.46,0.559748428,0.485714286,0.438596491,0.559322034,0.463465553,0.392592593,0.494382022,0.356687898,0.523952096,0.467821782,0.523923445,0.514124294,0.37254902,0.554585153,0.557142857,0.481662592,0.49609375,0.65,0.462093863,0.377192982,0.5,0.507692308,0.477848101,0.466535433,0.357366771,0.575757576,0.5
20,0.479591837,0.438931298,0.6,0.625,0.484848485,0.597938144,0.601626016,0.558139535,0.460093897,0.608695652,0.560509554,0.533333333,0.558490566,0.5,0.554054054,0.594594595,0.439153439,0.520348837,0.575,0.50310559,0.567567568,0.471698113,0.76056338,0.5,0.514285714,0.570247934,0.572307692,0.526717557,0.5,0.536231884,0.515151515,0.527777778,0.571428571,0.571428571,0.439252336,0.472527473,0.547511312,0.56,0.54368932,0.611428571,0.6,0.5,0.570532915,0.486486486,0.661538462,0.638095238,0.486238532,0.528846154,0.673267327,0.534722222,0.6625,0.603174603,0.441860465,0.613924051,0.522624434,0.51875,0.566666667,0.567567568,0.617647059,0.465725806,0.547169811,0.495327103,0.514285714,0.540625,0.625954198,0.587719298,0.610169492,0.543478261,0.441176471,0.512676056,0.650793651,0.50877193,0.597014925,0.586206897,0.579787234,0.518229167,0.421319797,0.532818533,0.542372881,0.561403509,0.572996707,0.564516129,0.463414634,0.570247934,0.544444444,0.464944649,0.610526316,0.459016393,0.433962264,0.577777778,0.498542274,0.4765625,0.475409836,0.533834586,0.594795539,0.471641791,0.531353135,0.523041475,0.438709677,0.612745098,0.476190476,0.485623003,0.595854922,0.5,0.487288136,0.396428571,0.5,0.620481928,0.53256705,0.581395349,0.453531599,0.577777778,0.5
